Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
9,77,4,43,373.4875,281.2863108,0
17,86,5,43,786.825,614.1540654,0
13,47,5,44,337.05,261.7976685,0
24,92,5,42,1160.2,907.3188665,0
12,41,5,44,271.6,245.4436973,0
3,65,5,46,113.125,80.78694443,0
13,62,5,45,454.375,441.7434061,0
6,84,4,42,265.6,214.6546483,1
18,85,7,37,708.625,587.0767457,0
19,50,5,45,535.375,444.1720791,0
21,82,3,44,948.1,774.686661,0
19,72,5,39,667.9,526.1764915,0
14,38,6,37,247.05,201.8405607,0
11,68,4,38,356.3,276.5497129,0
18,89,3,35,701.875,592.7319931,0
13,87,4,32,453.4,366.1650606,0
13,78,6,41,520.675,434.6154928,0
9,93,4,43,450.8875,367.6452555,0
24,82,5,31,763.6,583.1295552,0
21,89,6,40,935.5,743.5542906,0
18,42,5,38,360.1,295.194196,0
8,71,7,4,29.4,26.10982421,0
21,70,6,45,827.875,592.9140784,0
17,96,5,34,694.6,542.1930091,0
17,14,6,38,114.05,96.96973918,0
25,48,6,46,691,491.7201586,0
20,40,5,37,371,312.7677048,0
5,85,4,32,171,148.8488305,0
17,43,4,45,412.1875,317.5868967,1
26,92,4,18,539.2,388.9518487,0
12,9,4,39,53.65,40.58778637,1
12,96,6,44,634.6,512.7356594,0
26,33,4,38,408.55,335.3369771,0
30,80,5,43,1291,1087.806517,0
13,88,4,37,530.1,411.9426824,0
12,98,4,27,397.9,326.8228191,0
14,75,5,30,394.75,325.5648002,0
28,79,6,37,1024.05,845.3903998,0
12,98,4,46,677.2,547.6405795,0
13,45,5,35,256.9375,192.5935451,0
13,77,5,34,426.425,332.4196962,0
12,96,6,35,505,380.9731203,0
13,95,5,35,541.3125,429.5313152,0
12,77,7,26,301.3,228.3400325,0
11,95,5,42,549.625,447.7510428,0
12,40,5,31,187,138.6379953,0
0,39,5,40,1,0.82756303,0
8,76,7,41,312.6,266.0442624,0
19,49,5,45,524.6875,399.6607359,0
28,77,4,35,944.25,727.8663213,0
23,52,4,1,15.95,12.82917548,1
3,84,6,41,130.15,112.5806499,0
31,75,6,44,1279.75,1086.782999,1
12,96,4,32,461.8,383.8068445,0
16,53,4,30,319,272.1268829,0
16,71,4,25,356,266.6732752,0
15,100,4,27,507.25,411.3139183,0
14,42,5,33,243.55,184.4045917,0
24,45,6,42,568,453.2807619,0
20,73,6,37,676.25,498.7431885,0
16,101,5,45,910,734.1251483,0
15,95,7,46,820.375,616.4015161,1
14,48,5,46,387.4,299.4570711,0
21,96,5,23,580.6,455.4673771,0
16,86,5,46,792.2,667.3685469,0
19,94,4,26,581.45,482.8191485,0
15,70,5,42,552.25,390.2365277,0
13,75,5,36,439.75,368.1978047,0
11,75,7,42,434.125,343.1626124,0
24,46,5,31,428.8,326.3418744,0
8,88,3,30,265,211.0083198,0
0,79,5,43,1,0.736839467,1
12,40,4,37,223,169.4755465,0
11,29,5,43,172.4625,134.8728006,0
15,83,4,45,701.3125,584.7006414,0
25,5,6,46,72.875,57.5094231,0
1,28,6,38,14.3,10.99203055,1
13,91,7,45,666.4375,557.6925198,0
27,75,5,26,659.125,526.8153991,0
7,78,5,29,198.925,154.4508655,0
11,95,3,38,497.375,398.4808964,0
14,51,4,42,375.85,309.8244369,0
12,40,5,43,259,232.218118,0
12,74,4,44,489.4,396.5524209,0
13,78,4,27,343.225,284.612898,0
15,70,6,35,460.375,368.5610723,0
19,42,5,44,439.9,349.6833392,0
12,78,6,39,457.3,375.9115669,0
20,72,7,35,631,552.8347962,1
17,82,4,42,732.85,605.8281561,0
30,39,4,42,615.25,442.5765185,0
0,44,5,44,1,0.702943744,0
15,52,4,43,420.25,346.5115302,0
5,98,6,39,239.875,186.692769,1
15,6,6,46,52.75,45.83159544,1
20,86,6,46,990,823.8032138,0
8,103,6,14,145.2,116.5554732,0
13,48,4,38,297.4,234.1567959,0
10,81,4,39,395.875,303.7191433,0
21,7,5,43,80.0125,67.58505038,1
14,84,5,21,309.7,254.1846287,0
11,94,5,39,505.075,401.8664074,0
7,92,5,40,323,225.8638906,0
18,90,5,25,507.25,391.7319018,0
15,94,6,43,758.875,653.7317496,0
22,64,7,33,581.8,486.9574171,0
12,64,6,46,442.6,312.9092534,0
15,43,5,46,371.875,311.7349757,0
16,43,5,37,319.2,273.7588346,0
14,74,3,30,389.5,298.4006867,0
15,50,5,44,413.5,312.2684503,0
10,37,6,34,158.25,124.1295261,0
14,37,5,44,285.9,208.6386396,0
20,46,5,43,495.5,402.3982464,0
11,46,6,24,152.8,123.8267196,0
16,36,6,38,274.6,210.5603558,0
13,109,7,45,798.0625,592.842947,0
27,97,4,40,1310.5,1029.76292,0
16,97,7,39,757.6,641.2760633,1
13,31,5,41,207.5375,155.6261297,0
20,94,5,45,1058.5,910.4570193,0
9,90,5,24,244,217.5839754,0
1,42,5,45,24.625,19.65215588,0
10,91,5,44,501.5,338.2184769,0
8,54,6,38,206.2,168.0163013,0
12,100,6,44,661,537.5594674,0
12,93,5,30,419.5,319.4576147,0
14,86,4,45,678.25,551.0380749,0
20,47,6,42,494.5,394.2906297,0
16,84,6,43,723.4,660.1157639,0
20,85,6,45,957.25,780.4533038,0
16,57,3,32,365.8,301.8161549,0
14,82,6,41,589.35,449.9401576,0
8,45,5,44,199,164.124375,0
7,83,5,39,284.2375,243.0159331,0
16,88,5,38,669.8,538.7533992,0
19,79,5,45,845.3125,669.1859409,0
15,41,6,33,254.6875,206.3134538,0
1,75,5,33,31.9375,24.06074689,0
12,90,5,34,460,341.875959,0
12,78,5,40,469,387.7110319,0
17,98,4,32,667.4,543.0949009,0
20,50,3,19,238.5,183.6957469,0
26,89,3,40,1158,929.5295288,0
28,91,4,45,1434.25,1120.626519,0
14,75,6,43,565.375,442.1944423,0
7,44,6,37,143.45,116.1398407,0
14,83,5,40,582,532.1533214,0
10,35,5,46,202.25,163.5210139,0
18,47,6,42,445.15,330.2456376,0
10,91,6,31,353.625,280.1378743,0
10,72,5,44,397,321.4572361,0
25,43,4,31,417.5625,312.4108149,0
23,82,6,45,1061.875,878.7096799,0
14,75,5,38,499.75,367.9586942,0
0,87,6,37,1,0.775544243,0
18,52,4,43,504.1,388.2061394,0
22,80,5,40,881,787.0273506,0
15,40,5,38,286,222.7027724,0
14,10,4,46,81.5,58.22524976,1
25,71,5,44,977.25,772.6160157,0
16,77,5,35,540,462.4206424,0
11,79,5,30,326.875,253.1827792,0
13,64,5,46,479.4,360.6204564,0
21,96,6,43,1084.6,850.0490952,0
27,93,5,40,1256.5,952.6002064,0
21,46,5,30,363.25,294.2875058,0
22,87,4,33,790.525,613.1541321,0
14,86,6,44,663.2,552.1975553,0
14,84,4,46,677.2,506.2137627,0
13,91,5,46,681.225,548.202657,0
9,83,4,40,374.5,294.4477075,0
16,83,6,43,714.8,494.3850725,0
22,99,4,42,1144.45,873.6723668,0
13,91,6,35,518.5625,425.4907458,0
18,74,5,42,700.3,523.6791813,0
27,56,4,22,416.8,357.0668847,0
12,81,6,46,559.9,418.096944,0
15,92,4,0,1,0.854421245,0
25,49,5,44,674.75,575.3250038,0
13,44,3,40,287,221.0101186,1
11,93,5,46,589.225,444.8883896,0
16,79,5,39,617.2,521.911249,0
15,36,4,9,61.75,53.48302539,0
11,85,5,33,386.6875,284.3693881,0
24,95,5,42,1198,966.0055473,0
11,85,5,23,269.8125,239.8405214,0
10,50,5,28,176,151.5262419,0
15,96,6,46,829,672.0757178,0
6,81,5,23,140.725,105.2359432,1
15,13,4,29,71.6875,58.8559599,0
28,75,4,24,631,489.4497992,0
12,78,5,43,504.1,387.9190312,0
14,78,5,6,82.9,69.1339499,0
14,44,5,43,332.1,246.0061222,0
12,47,5,46,325.3,264.9439797,0
16,47,5,36,339.4,287.1516942,0
17,43,4,40,366.5,268.9315169,0
19,50,5,26,309.75,253.3022398,0
21,71,5,36,671.95,459.080408,0
19,40,5,42,400,322.8452224,0
9,46,7,41,213.175,175.6160942,0
23,82,6,30,708.25,536.6180354,0
21,42,4,23,254.575,218.7808564,0
15,90,8,0,1,0.841052489,0
14,92,7,30,484,402.2294275,0
17,76,6,45,727.75,624.3594956,0
14,41,5,45,323.875,230.8455602,0
12,82,4,43,529.9,402.2251358,0
12,98,6,28,412.6,322.6915402,0
11,37,4,43,219.7625,171.7595387,0
21,52,4,45,615.25,468.3065913,0
13,39,5,19,121.4125,96.21106126,0
15,86,5,41,662.125,526.4704092,1
8,82,6,26,214.2,162.9378609,0
15,81,6,41,623.6875,470.1575527,0
18,94,6,32,677.8,522.0179653,0
10,94,5,42,494.5,379.4519772,0
16,73,6,42,614.2,455.6431973,0
13,97,6,36,568.45,465.4381091,0
6,52,6,39,153.1,114.668696,0
22,97,5,42,1121.35,951.712591,0
26,84,6,43,1174.9,886.576946,0
20,34,6,39,332.5,260.5171718,0
16,48,5,33,317.8,275.4858394,1
18,82,5,46,849.7,708.3616781,0
12,90,4,41,554.5,440.9317589,0
13,101,5,45,739.5625,527.0902272,0
31,87,5,36,1214.65,989.852357,0
9,77,5,29,252.2125,204.1791874,1
17,96,4,32,653.8,553.226625,0
11,79,5,34,370.325,296.2206363,0
17,90,4,23,440.875,335.5790823,0
9,92,5,35,363.25,284.6107879,0
16,76,4,40,609,475.2619011,0
15,87,6,43,702.4375,537.5055391,0
19,73,6,44,763.85,648.5419096,0
12,74,6,37,411.7,311.492342,0
11,95,4,29,379.8125,306.208997,0
13,39,7,36,229.15,191.5535973,0
24,83,4,40,997,793.0647248,0
31,81,5,33,1036.7875,937.1854265,0
26,87,6,45,1273.375,1083.0107,0
16,85,7,8,137,120.6554234,0
14,35,6,28,172.5,148.5686412,0
9,94,4,16,170.2,143.8971529,0
10,101,7,38,480.75,379.9986483,0
15,82,4,35,539.125,423.4599258,0
23,78,4,46,1032.55,835.4258603,0
18,101,6,45,1023.625,829.6718627,0
16,45,5,0,1,0.844744863,0
16,42,5,41,345.4,257.913593,0
22,80,5,34,749,607.3735306,0
17,106,4,46,1037.15,851.4875365,0
26,73,7,25,594.125,478.0851926,0
19,84,6,36,719.2,620.8282176,0
13,40,5,29,189.5,151.6777903,0
16,67,5,29,389.6,331.8137439,0
15,82,5,38,585.25,470.723985,0
18,49,6,46,508.15,428.5185704,0
12,71,5,45,480.25,399.7852316,0
15,81,5,42,638.875,507.7296997,0
14,96,5,31,521.8,412.7163374,0
14,74,5,33,428.35,374.5709825,0
14,45,6,45,355.375,284.8395756,0
15,50,4,27,254.125,183.801178,0
18,67,6,45,679.375,549.9462932,0
14,47,4,31,255.975,206.8320567,0
22,86,5,39,923.35,761.0872252,0
11,48,6,43,284.8,223.0757319,0
13,76,4,27,334.45,256.1682981,0
2,45,5,45,51.625,44.22186059,0
13,105,5,43,734.6875,600.754583,0
5,81,6,46,233.875,180.9867051,0
10,47,5,25,147.875,115.4231601,0
13,53,5,36,311.05,257.9178777,0
12,86,3,38,491.2,368.8211674,0
19,83,7,44,868.35,782.0111646,0
17,82,6,36,628.3,448.8162522,0
14,42,4,41,302.35,214.0968023,0
12,83,4,40,499,432.8397555,0
23,82,4,37,873.275,638.7845782,0
13,59,5,38,365.325,300.198457,0
8,81,3,18,146.8,122.171935,0
10,94,6,44,518,462.8033338,0
18,98,5,42,927.1,784.6408599,0
15,54,5,40,406,306.9398888,0
14,75,6,38,499.75,438.7825537,0
16,100,5,33,661,486.3523942,0
17,89,5,36,681.85,590.7081602,0
13,47,5,31,237.7625,193.9977236,0
21,89,5,9,211.2625,176.4207036,0
8,37,6,46,171.2,128.5445459,0
12,75,5,34,383.5,306.7898266,0
10,87,7,34,370.75,323.88765,1
18,47,5,35,371.125,325.2457205,0
18,43,5,36,349.3,290.07836,0
12,40,3,42,253,226.3432494,0
14,74,4,38,493.1,398.7062567,0
16,88,6,41,722.6,566.6954349,0
18,45,6,29,294.625,227.0600636,0
17,89,6,42,795.325,575.2688731,0
22,72,5,40,793,591.05721,0
15,80,5,27,406,286.3549246,0
29,9,5,42,138.025,110.800353,0
20,84,4,46,967,850.7937021,0
16,79,5,40,633,489.3044439,0
24,44,4,39,515.8,381.6098514,1
26,49,4,41,653.925,477.4114783,0
21,6,5,37,59.275,46.70559298,0
20,73,4,45,822.25,585.7888857,0
16,40,4,44,353,285.8340623,0
16,46,5,44,405.8,344.8136126,0
20,69,6,46,794.5,548.0440044,0
13,79,6,46,591.525,456.6808506,0
12,35,5,26,137.5,115.9397971,0
13,42,5,43,294.475,244.7462156,0
14,79,5,35,484.875,404.6121197,0
10,82,5,45,462.25,322.7565653,0
18,35,4,44,347.5,305.29858,0
17,86,5,46,841.65,654.0660798,0
15,84,6,35,552.25,487.2575417,0
11,43,6,39,231.5875,198.6826141,0
20,72,5,28,505,404.8622081,0
22,74,5,45,916.75,648.4036055,0
15,88,3,39,644.5,537.5613717,0
10,71,3,28,249.5,217.7862548,0
13,97,6,45,710.3125,601.1821083,0
13,34,6,44,244.1,196.3069538,0
11,49,5,37,250.2875,201.6599231,0
9,93,4,37,388.1125,347.1367744,0
17,73,5,28,435.35,346.7894429,0
10,79,5,41,405.875,292.2461626,0
13,103,6,43,720.7125,591.0910253,0
18,86,5,44,852.4,646.8423422,0
12,74,7,35,389.5,295.9593751,0
11,79,5,23,250.8375,205.4683229,0
14,46,6,38,306.9,250.2725735,0
11,37,3,29,148.5375,110.8739331,0
10,30,5,45,169.75,128.1238921,0
9,75,4,44,372.25,303.9036227,0
19,96,5,46,1049.8,794.2941728,0
20,43,6,35,377.25,309.1676655,1
13,45,5,36,264.25,213.537089,0
20,91,5,36,820,649.2234525,0
12,77,4,46,532.3,434.0269083,0
16,73,3,36,526.6,456.8613317,0
13,68,4,43,476.15,377.3261518,0
9,95,5,38,407.125,339.3987668,0
28,84,5,19,559.6,510.3008497,0
15,82,6,28,431.5,338.8872808,0
30,65,5,45,1097.875,913.1079823,0
11,48,6,2,14.2,11.68233168,1
29,85,3,38,1171.875,936.8664293,0
12,73,6,40,439,376.1363854,0
13,95,4,33,510.4375,394.4317819,0
26,82,5,45,1200.25,857.3204593,0
12,45,5,44,298,241.9382795,0
22,77,4,33,699.775,570.3081121,0
25,89,5,39,1085.6875,949.076954,0
23,72,5,45,932.5,798.0249422,0
20,41,5,39,400.75,305.4899668,0
21,95,6,43,1073.3125,818.5175151,0
9,37,5,13,55.1125,45.23150633,0
14,76,7,29,386.7,304.3714655,0
15,74,5,44,611.5,531.6810659,0
15,69,7,42,544.375,413.3476478,0
14,77,4,46,620.85,476.410781,0
16,37,3,43,319.2,250.1863825,0
10,46,6,33,190.75,154.9440297,0
11,98,5,39,526.525,423.8868263,0
19,86,7,42,858.85,740.4417229,0
19,42,4,39,390.025,330.2609058,0
14,41,4,31,223.425,190.4812899,0
11,94,6,36,466.3,371.6628919,0
12,100,6,27,406,322.1845217,0
13,83,6,17,230.2875,175.3054466,0
18,84,5,35,662.5,535.594697,0
14,85,4,41,610.875,521.1813516,0
27,68,6,21,482.95,345.9750469,0
3,47,5,46,82.075,73.52771505,0
17,88,5,41,767.7,638.2898004,0
15,75,4,44,619.75,515.9141167,0
16,97,5,37,718.8,543.9551622,0
18,93,6,40,838,620.7429818,0
8,103,5,34,351.2,284.9969566,0
15,57,6,46,492.625,379.563278,0
14,44,4,13,101.1,83.63272841,0
13,47,6,29,222.4875,158.3510181,0
17,83,6,41,724.1375,534.0307303,1
10,79,6,39,386.125,280.8274928,0
29,52,4,46,868.1,659.0348183,0
14,47,6,39,321.775,264.9127837,0
18,79,5,28,498.7,379.6182353,1
13,96,4,18,281.8,205.0129908,0
18,49,5,25,276.625,200.9479865,0
10,79,4,29,287.375,241.3797461,0
13,40,4,45,293.5,266.9696875,0
15,44,4,43,355.75,275.1874251,0
0,78,4,44,1,0.80474563,0
13,46,4,44,329.9,245.2998499,0
10,63,4,43,339.625,284.1565398,0
29,44,5,40,639,440.5973287,0
16,40,5,36,289,224.8051573,0
12,6,5,44,40.6,33.02962137,1
16,68,5,46,626.6,519.6547791,0
29,106,5,43,1653.275,1205.988746,0
19,82,6,39,760.525,606.1905147,0
23,77,5,45,997.1875,804.9260602,0
20,89,6,36,802,705.0339855,0
14,74,3,39,506.05,416.0624131,0
7,86,6,18,136.45,106.9151322,0
19,39,5,35,325.1875,277.5224128,0
20,40,4,45,451,377.611162,0
24,75,6,41,923.5,735.8591681,0
14,84,4,44,647.8,516.7920355,0
27,77,5,46,1196.425,837.6388193,0
17,73,4,35,543.9375,403.2640324,0
20,92,5,45,1036,787.5842851,0
11,79,5,3,33.5875,26.30072784,1
16,89,6,32,570.6,458.9799377,0
22,83,6,43,982.475,732.7459393,0
16,71,6,35,498,404.1550024,0
5,68,8,23,98.75,72.5545895,0
16,93,5,41,763.6,603.5622174,0
30,87,4,15,490.375,390.9713486,0
17,85,4,20,362.25,297.4799763,0
21,89,6,35,818.6875,668.316877,1
22,95,6,43,1124.375,962.5835187,0
16,88,6,44,775.4,609.0415883,0
15,82,3,37,569.875,478.8243264,0
26,14,6,37,169.35,136.0923486,0
10,82,5,44,452,390.7292041,0
8,52,5,40,209,175.3703036,0
10,72,6,30,271,241.8190497,0
11,43,4,38,225.675,181.5702682,0
26,80,5,26,677,572.840789,0
12,98,6,21,309.7,233.6662225,0
9,87,5,45,441.4375,334.5006624,0
19,51,5,29,352.2625,286.0458148,0
14,52,4,46,419.6,342.258444,0
1,85,5,21,23.3125,16.78666219,1
26,87,4,46,1301.65,1045.647861,0
13,78,6,46,584.05,463.4946876,0
9,105,7,29,343.5625,261.1319086,0
31,76,5,37,1090.65,854.9756152,0
0,87,5,45,1,0.7405974,0
9,95,5,46,492.625,409.6270835,0
26,82,5,41,1093.65,925.7654358,0
17,80,5,38,647,535.2924829,0
17,65,4,45,622.5625,447.9469324,0
19,93,5,33,729.8875,552.0334136,0
27,89,6,44,1322.65,1122.420247,0
4,85,7,46,196.5,152.9468511,0
21,77,6,39,789.2875,616.8086414,0
15,56,5,44,463,397.444676,0
17,56,5,44,524.6,422.082853,0
8,81,4,29,235.9,185.1868073,0
11,73,4,19,191.7125,142.3069698,0
28,90,7,34,1072,809.1092817,0
13,78,5,30,381.25,318.6402126,0
12,86,5,43,555.7,442.5913702,0
31,62,3,32,769.8,610.1844538,1
24,43,4,28,362.2,306.9731128,0
17,52,6,37,409.85,324.7199838,0
25,44,7,32,441,357.5359717,0
16,88,6,40,705,597.4698372,0
13,50,6,24,196,151.1681848,0
13,89,6,41,593.9625,468.0234585,0
20,88,4,41,903,768.8904477,0
13,63,4,35,359.3125,272.8543904,0
13,45,4,30,220.375,172.2595377,0
22,43,5,44,521.3,364.9224942,0
11,57,4,46,361.525,317.5492924,0
13,4,5,45,30.25,23.17357511,1
24,88,5,15,397,313.1248456,0
21,42,5,41,453.025,366.8941633,0
13,74,6,38,457.95,404.0527459,0
17,81,5,46,792.775,644.8600267,0
11,92,6,34,431.1,329.4847505,0
24,10,3,41,124,100.5783354,0
17,49,5,24,250.9,189.8176221,0
13,9,5,35,52.1875,40.97749099,0
10,90,6,13,147.25,124.0449731,0
15,89,5,45,751.9375,613.9862545,0
14,89,6,42,655.15,498.0840817,0
9,53,6,39,233.5375,164.6225147,0
15,89,6,0,1,0.847799407,0
14,41,4,33,237.775,191.2482835,0
19,86,6,20,409.5,329.944382,0
12,98,6,40,589,482.4280557,0
18,98,5,18,397.9,318.4210785,0
12,87,7,32,418.6,300.0192542,0
19,80,4,36,685,526.7156099,0
19,77,3,29,531.3375,433.506291,0
17,92,4,45,880.75,633.1668018,0
30,50,6,42,788.5,656.0816358,0
13,5,5,33,27.8125,19.95444354,0
15,83,5,39,607.9375,398.7385257,0
12,76,4,41,468.4,344.3478776,0
19,85,6,0,1,0.710767183,0
10,43,5,26,140.75,112.5065214,0
15,76,6,38,542.5,447.7267444,0
14,94,6,38,626.1,536.8548333,0
11,35,4,46,222.375,175.2558561,0
13,78,6,43,546.025,450.8816912,0
27,10,6,32,109,92.53627641,1
14,93,5,43,700.825,585.4749669,0
13,75,3,44,537.25,421.7988339,0
13,85,5,36,498.25,408.8715724,0
14,70,5,45,552.25,440.896124,0
10,75,5,21,197.875,164.8133153,0
6,99,6,41,305.425,246.1775342,0
15,97,6,41,746.6875,582.2660096,0
19,89,4,25,529.4375,436.270373,0
19,90,4,46,984.25,759.5582478,0
11,38,7,45,236.125,187.5349289,0
14,82,5,25,359.75,268.6951419,0
15,88,6,43,710.5,567.8039476,0
7,87,3,45,343.5625,302.3960909,0
15,39,5,44,322.75,240.0956039,0
19,45,3,42,449.875,343.9838344,0
14,83,6,38,552.95,437.06259,0
30,85,6,39,1244.125,988.7557278,0
18,90,6,41,831.25,704.5546328,0
12,88,5,43,568.6,470.2960205,0
16,43,5,46,396.6,304.4187169,0
13,96,7,30,469,410.6440771,0
6,81,5,9,55.675,41.97072499,0
22,42,5,40,463,388.4636157,0
15,73,4,45,616.9375,492.8767576,0
22,38,3,39,408.55,358.9646471,0
20,43,6,41,441.75,379.1756285,0
15,46,6,38,328.75,271.2855126,0
23,88,5,39,987.7,892.8960933,0
14,86,6,44,663.2,505.9725795,0
12,31,3,46,214.9,181.2238354,0
15,44,4,38,314.5,269.095274,0
14,90,6,40,631,469.0886542,1
10,87,5,46,501.25,446.9856334,1
11,89,5,37,453.7875,322.988705,1
19,73,5,37,642.4875,542.4823459,0
21,71,5,41,765.1375,620.3297207,0
16,49,6,27,265.6,200.7671375,0
27,103,5,21,731.0125,580.7672952,0
15,68,4,45,574.75,466.0336009,0
7,84,6,21,155.35,132.544558,0
24,91,4,37,1011.1,881.0787448,0
25,47,4,43,632.5625,536.4484672,0
13,96,4,38,593.8,465.7493578,0
17,76,5,42,679.3,474.1321269,1
22,58,5,42,670.9,548.8782272,0
15,92,3,39,673.75,492.0440066,0
4,89,5,41,183.45,148.9583357,0
18,74,6,40,667,537.8755466,0
22,94,6,32,828.2,676.2567359,1
7,38,6,39,130.675,114.9379727,0
11,77,5,42,445.675,332.6142361,0
15,72,4,38,514,454.728094,0
15,83,6,20,312.25,273.3694081,0
15,72,6,46,622,492.7489896,0
22,72,6,46,911.8,730.5366867,0
12,102,4,33,505.9,416.686727,1
15,100,5,46,863.5,699.8626383,0
16,95,5,40,761,589.0631197,1
19,42,5,44,439.9,375.6486174,0
21,85,6,37,826.5625,676.3685901,0
14,86,4,36,542.8,397.682851,0
0,92,4,36,1,0.807612118,1
22,69,6,27,513.325,369.6669904,0
18,87,5,35,686.125,495.2682921,0
20,68,4,42,715,582.7781712,0
26,51,6,39,647.425,548.2413065,0
12,61,5,44,403.6,311.5622141,0
15,82,4,36,554.5,464.4936083,0
11,89,4,41,502.7375,398.4272459,0
19,82,5,43,838.425,666.8595157,0
21,92,5,41,991.15,840.7088704,0
20,38,5,0,1,0.771622046,0
12,72,5,41,443.8,356.6628031,0
17,40,4,19,162.5,135.5975963,0
18,83,4,35,654.625,514.629044,0
11,81,6,32,357.4,282.0710713,0
13,95,4,41,633.9375,529.2065946,0
13,33,5,44,236.95,193.3115614,0
16,105,5,38,799,677.352239,0
13,42,4,11,76.075,56.36230239,0
19,85,5,34,687.375,529.2851108,0
12,85,4,42,536.5,413.2684226,0
31,85,6,41,1351.4375,1079.037031,0
21,48,5,41,517.6,401.4461586,0
9,38,4,36,154.9,115.435239,0
17,91,5,40,774.5,616.8241765,0
12,82,4,45,554.5,411.7285111,0
3,88,6,42,139.6,113.7428304,0
16,92,5,14,258.6,196.5639906,0
12,95,5,45,642.25,488.1664894,0
16,46,5,30,277,236.4747081,0
13,92,4,27,404.65,343.6459345,0
3,79,5,44,131.35,108.9282761,0
10,74,6,40,371,314.6140521,0
1,81,5,40,41.5,35.15518895,0
22,34,5,35,328.25,254.8012672,0
11,45,5,43,267.0625,227.9213978,0
11,79,5,22,239.975,200.8958837,0
25,80,4,42,1051,909.0209702,0
20,74,6,41,759.5,594.6142222,0
11,42,2,37,214.675,198.243959,0
14,51,5,46,411.55,347.4504,0
11,11,5,4,7.05,5.918500163,0
13,83,5,35,473.0625,339.9372944,0
13,99,5,41,660.5875,491.9494018,0
16,6,3,34,41.8,30.19297289,0
11,83,4,0,1,0.766209358,0
6,104,5,41,320.8,228.7904601,0
10,76,4,40,381,320.5692229,0
11,49,7,46,310.925,237.1755388,0
12,86,5,0,1,0.81957493,0
22,43,5,39,462.175,392.6402884,0
27,93,7,0,1,0.797998152,0
0,83,6,38,1,0.797529155,0
13,4,5,14,10.1,6.86414576,1
12,80,5,36,433,347.2167147,0
9,42,5,45,213.625,178.4667063,0
10,81,5,40,406,343.1060494,0
16,74,7,10,149,116.2552728,0
26,45,4,35,512.875,386.580398,0
14,102,5,34,607.9,483.8184748,0
10,84,5,43,452.5,367.2191646,0
27,79,5,40,1067.5,810.7601819,0
8,94,5,40,377,321.9109628,0
11,55,6,0,1,0.790377838,0
14,74,4,36,467.2,362.5091797,0
11,47,5,35,227.1875,184.9295978,0
9,87,6,38,372.925,304.4497901,1
28,88,5,44,1356.2,1203.074938,0
13,84,6,44,601.6,533.0633447,0
2,85,5,46,98.75,79.34108462,0
17,74,5,43,677.175,540.3402334,0
10,88,4,12,133,105.7168218,0
9,81,4,43,392.8375,343.0809241,0
14,45,7,46,363.25,318.4933951,0
11,50,5,30,207.25,171.8435894,0
20,92,6,34,783,630.4241146,0
16,68,4,38,517.8,440.5134403,0
13,80,6,44,573,432.0283469,0
11,50,6,39,269.125,232.0088844,1
13,34,4,32,177.8,143.3327217,0
24,34,4,23,235.6,206.1261468,0
15,87,6,29,474.0625,378.2777946,0
10,11,5,46,64.25,48.59031043,1
25,75,4,38,891.625,739.3831302,0
11,38,6,40,210,155.5088818,0
24,93,4,31,865.9,695.1166269,0
15,45,6,37,313.1875,238.8860841,0
13,91,5,31,459.4125,391.703403,0
16,74,4,31,459.8,399.9225194,0
16,97,5,41,796.4,605.8347753,0
24,95,5,44,1255,989.0925306,0
25,86,6,32,861,633.1341161,0
12,95,5,39,556.75,482.9158276,0
16,7,3,40,57,44.29579872,0
31,77,5,23,687.2625,551.3430715,0
22,85,5,39,912.625,706.9655774,0
21,40,4,44,463,361.6622597,0
11,38,4,33,173.425,151.4828854,0
10,42,5,37,195.25,156.5718989,0
11,84,7,39,451.45,328.9267919,0
27,11,5,46,171.775,119.2951733,1
8,48,5,36,173.8,166.1267845,0
16,93,6,43,800.8,620.6568513,0
20,42,6,45,473.5,401.5714017,0
16,83,5,45,748,624.8232947,0
15,112,4,39,820,692.5657662,0
15,98,5,45,827.875,646.9505407,1
9,84,5,28,265.6,220.8149163,0
31,40,6,41,636.5,494.9520809,0
24,90,5,36,973,753.7856228,0
9,42,5,43,204.175,157.356426,0
10,96,5,44,529,439.7154977,0
8,55,6,46,254,214.0115755,0
11,82,5,33,373.075,275.146957,0
27,74,5,42,1049.95,888.2546965,0
27,46,5,46,715.15,566.5975326,0
17,75,6,45,718.1875,594.5946783,0
12,113,5,41,695.95,542.9774957,0
12,97,4,43,626.65,518.070166,0
12,87,6,36,470.8,398.0655745,0
12,89,5,45,601.75,539.8488446,0
21,34,6,16,143.8,112.990111,0
16,65,4,29,378,312.4913866,0
9,94,6,10,106.75,81.68673074,0
26,78,6,22,558.7,438.5689329,0
10,51,4,19,122.125,95.82023498,0
2,74,5,39,73.15,60.64279455,1
17,76,4,45,727.75,493.6619035,0
25,71,5,44,977.25,722.7581485,0
9,81,5,27,247.0375,196.1126268,0
12,89,5,39,521.65,459.7317844,0
28,11,4,12,47.2,39.11677923,0
20,43,6,36,388,311.4436947,0
19,35,5,14,117.375,102.1394944,0
7,36,5,0,1,0.725734344,0
10,77,5,33,318.625,252.6015912,0
11,81,4,18,201.475,170.4540564,0
17,42,5,37,331.225,293.6999864,0
22,98,6,43,1159.85,911.0468318,0
